player_id,season_years,season_types,number_of_seasons
ecdd201a-e33b-476e-9325-296cad22ba93,[2022],['REG'],1
9208711c-a497-4400-8f4a-42b886c19b72,[2022],['REG'],1
cbc1a455-6cf8-4174-ace6-b0e250936f74,[2022],['REG'],1
0c7bd636-5280-47f4-a7df-cedf5c1d921a,[2021],['REG'],1
af8f331b-96a6-416e-8837-b14d5b11c52d,[2021],['REG'],1
83cc5b28-36a7-43ba-ba20-8347bd1de583,"[2021, 2022]",['REG'],2
d35e6cac-3a3e-477a-9efb-dbc282b56c5e,[],[],0
36c27a5d-c5bd-4e81-83b6-c77457103855,"[2021, 2022]",['REG'],2
852e34ff-2735-4d9a-895c-cb45978ae13a,[],[],0
f7134fc8-b298-41fd-933d-d0c4a5d8f6ac,"[2021, 2022]",['REG'],2
72a6489b-ad35-4f06-8a4f-a68ea1052f7b,"[2021, 2022]",['REG'],2
e69b01fb-0fb7-4043-9609-00aacedf07fe,[2021],['REG'],1
c782137a-e406-400e-9188-828b79f39ce9,[],[],0
ffc5579c-783f-4d62-80ab-3c3dcb05a27d,"[2021, 2022]",['REG'],2
298fa611-756c-4b05-8930-b5ff2fec5640,[2022],['REG'],1
5350a897-aa31-4510-8feb-e709e1feb844,"[2021, 2022]",['REG'],2
03258eec-a666-4b8f-86da-9bed8e91c39f,"[2021, 2022]",['REG'],2
355308f5-dbd8-4936-82fd-9a3c5c8e4b0d,"[2021, 2022]",['REG'],2
83d5d358-9559-49fb-8cde-833d8d5eb108,[],[],0
c64b2514-98dc-4cd9-a920-5b36abb7c252,[2021],['REG'],1
b1275a1f-6ede-44f7-b1a1-091399a6ff5a,[],[],0
44782d59-cde5-4c5a-b7be-8387f8c79efe,[],[],0
2c04ab46-c23c-4df8-a748-15f0e35e4e8b,"[2021, 2022]",['REG'],2
c52dd724-7a00-470f-aa10-abb1171fe31a,[2021],['REG'],1
8d3edba8-9004-4199-9328-cc2208e8b0d3,"[2021, 2022]",['REG'],2
030424b9-7367-45e1-b9d4-c8dee3a89e53,"[2021, 2022]",['REG'],2
ad839807-afa4-46c7-bbab-b6220fb0c63e,[],[],0
a36e922d-16c1-4009-80e7-7665c48fd32a,[2021],['REG'],1
a10a4352-53b3-47b6-a336-201dc9e8401e,[],[],0
42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,"[2021, 2022]",['REG'],2
572261e2-8ad9-4198-969d-16cad41fdef3,[2021],['REG'],1
73fcf334-2088-4862-b83b-66eae415cf87,"[2021, 2022]",['REG'],2
a61a1458-1481-4474-8c30-bf4c3430050d,[2022],['REG'],1
0e163d44-67a7-4107-9421-5333600166bb,"[2021, 2022]",['REG'],2
0d9cd878-b94e-4daa-9848-dee6d950f1a5,"[2021, 2022]",['REG'],2
905ec639-5ce0-4e2c-8105-bb62bede929f,[2022],['REG'],1
b6ba1ad1-c57b-4215-8ded-5eeee7171017,"[2021, 2022]",['REG'],2
32688af1-7ac2-432e-b60a-74b9bd89df57,[2021],['REG'],1
eb063340-43d5-4f5c-8097-fa6e40b6f5e2,"[2021, 2022]",['REG'],2
c1bfabbc-cb9d-4f60-95e9-dc864391da3e,[],[],0
f01d5d8d-f949-437a-a23f-3835c0939ced,"[2021, 2022]",['REG'],2
cbc1a455-6cf8-4174-ace6-b0e250936f74,[2022],['REG'],1
c64b2514-98dc-4cd9-a920-5b36abb7c252,[2021],['REG'],1
c52dd724-7a00-470f-aa10-abb1171fe31a,[2021],['REG'],1
c37dafbb-a269-41f6-813f-bdb4da388203,"[2021, 2022]",['REG'],2
a4b52811-c864-4830-a0fe-9d9745814422,[],[],0
b4c697f6-ddcc-48cd-9294-fb86d9b1899f,[2021],['REG'],1
05b699b8-99e3-497f-bc90-d585d6d55230,[2021],['REG'],1
a2590771-dd96-46c4-bab5-64832a221478,[2022],['REG'],1
57d55cd4-6ab8-4255-a248-bef800c0cbab,"[2021, 2022]",['REG'],2
c5e899f1-36b5-4fde-8e58-8c572ab4ffe6,[],[],0
74cddaf3-0435-4adb-83fe-d44ae35e7e4b,[2021],['REG'],1
1233bcf7-d653-4a86-b10a-86e3da52bdf0,"[2021, 2022]",['REG'],2
d1340a44-b873-425e-a1c6-2545a0ef8398,[],[],0
fda9e870-e97c-4df9-895a-0ec981cdd820,[2021],['REG'],1
3f64e9a6-6e1e-499b-aec8-764c99f634b2,[],[],0
60b8026e-e154-4ed7-a247-8e4af1dbf668,[2022],['REG'],1
eb91a4c8-1a8a-46bf-86e6-e16950b67ef6,[2022],['REG'],1
bd776d4e-4c2c-4eeb-a3ab-cbc069faee4a,[],[],0
968ecb8b-c8b6-4fe1-a606-346f7a82a7c1,[2022],['REG'],1
5d9dd021-537d-478d-8540-2d2708f356f4,[2021],['REG'],1
2fe5b749-7bd4-4dbc-acfb-6d675f541e37,"[2021, 2022]",['REG'],2
b173be95-9411-4fa9-afa3-ff231db0ed4d,[],[],0
7469a302-4149-455c-a19f-92cf6777ad78,"[2021, 2022]",['REG'],2
5769354c-0661-4ac7-86e5-3fd51506df36,"[2021, 2022]",['REG'],2
3358cc38-7331-43ad-af04-ebd34fe328e7,"[2021, 2022]",['REG'],2
ed643452-917d-40c5-badd-2e72958b059c,[2022],['REG'],1
c34996e5-8be6-4053-a2f2-0acb0155e18c,"[2021, 2022]",['REG'],2
cb3ded6d-8874-4b93-8a89-6a6785f6fac0,[],[],0
566685c7-ff63-439a-8888-5278904835fa,"[2021, 2022]",['REG'],2
6eadcfb0-1d51-4525-add6-17f07ae2ad49,"[2021, 2022]",['REG'],2
bc70a55a-cee0-478f-9a13-cf51c4a4187c,"[2021, 2022]",['REG'],2
1d35694a-2cb6-46d0-9144-01713c18d83e,[],[],0
fd6ac63a-a3e2-4297-a002-bca4b97b2f47,[2021],['REG'],1
72a69d30-cf07-4b5f-94ad-9c76832788bc,"[2021, 2022]",['REG'],2
732b1bd6-d99a-4971-bc2c-4de4842b4a9a,[2021],['REG'],1
ca71df96-74ec-4756-88db-4024302c4dec,[2022],['REG'],1
f4800b3d-a795-4b22-bfef-83a079b30a89,"[2021, 2022]",['REG'],2
f9621540-42a7-435a-ad6c-482c39dce214,[2021],['REG'],1
d8570bcf-9513-47d6-8f21-2f86625e58df,"[2021, 2022]",['REG'],2
942c53e3-7268-44e3-b0a9-fdff55a72c03,"[2021, 2022]",['REG'],2
fc486ff9-f1d0-4a1e-83ed-4a3aaec950a2,"[2021, 2022]",['REG'],2
7458ef96-cab7-433e-a761-4e93537f4b52,[],[],0
f4fbc6f7-d803-404d-9f69-a31ff8fb69c7,[],[],0
8f10f30f-cab7-43e1-be6b-736cd8700081,"[2021, 2022]",['REG'],2
0e04a935-33a2-4426-84a7-41b39854a57a,[],[],0
80b5cccf-203b-4482-92aa-76d1598216be,"[2021, 2022]",['REG'],2
cc48bc62-dcd4-4522-8b65-c8588b06169d,"[2021, 2022]",['REG'],2
6fb34293-2225-4c67-8d84-cd64156d85ec,[2021],['REG'],1
81d7fe31-e22b-4c3b-9086-be80db176068,[2021],['REG'],1
cae1e67f-229e-46c8-851a-571d728ae315,[2022],['REG'],1
a03b20c9-4939-41fd-b7f8-23527a6d833d,[2021],['REG'],1
c6289b1b-7bb2-4ee6-8111-1a6e96aa9104,"[2021, 2022]",['REG'],2
b3db0b36-344f-4035-b315-9fb18933e535,[],[],0
a1e46e84-bd9e-454d-9117-a8fa1aab0ce4,"[2021, 2022]",['REG'],2
aeba1657-a0df-427b-ba9a-6db9e9147304,[],[],0
e6909315-b7c9-456a-bc67-613ca091e255,[2021],['REG'],1
98100660-988b-4e71-a89e-f35839964483,"[2021, 2022]",['REG'],2
e1ce75b8-44ce-4086-b2e1-d2e22efc86ff,"[2021, 2022]",['REG'],2
c21994c6-ce10-4595-b695-2a16f8154f9e,[2021],['REG'],1
a3c4745f-461b-47d4-87db-887ac81fe5e7,[2022],['REG'],1
cecc054e-b9ec-4c71-8bbb-5ee665a8c3a9,"[2021, 2022]",['REG'],2
06df3766-f654-4fe3-8a37-496d21e7ea23,[],[],0
5536a7c6-d5f6-4957-9b69-1e64ff67b643,"[2021, 2022]",['REG'],2
957e63a8-d87d-47d2-89cc-416afa292d80,"[2021, 2022]",['REG'],2
def4d45e-f04c-492d-85ea-cda0de29fe55,[],[],0
3e01fdac-09fa-4e9d-926f-870dbbfe28a4,"[2021, 2022]",['REG'],2
744d5db7-b0be-474a-a58b-6ddf7ae35567,"[2021, 2022]",['REG'],2
79cd9581-3aaa-484c-a8b1-a349cdc5c34c,"[2021, 2022]",['REG'],2
1f5e7dfc-225d-4a25-8857-e6f8192b4c44,"[2021, 2022]",['REG'],2
469a1340-4263-4897-b1d5-caabc6340904,[],[],0
8936c15e-f9d5-4b9a-80b9-8f6b7dcf7a17,"[2021, 2022]",['REG'],2
20ca6325-14b7-49de-9f4c-6a5f45b4d039,"[2021, 2022]",['REG'],2
bf273fcb-28c6-4f9f-a52e-2642188426a9,[],[],0
e5a765db-7229-4501-9e4d-d43015261a6d,[],[],0
b60c920c-b42e-4896-9f6d-7f3031fc6492,[],[],0
fa0e2b60-8ee9-4db6-b9bc-d0e23d6b29d2,[2022],['REG'],1
6d117ec5-649d-4151-8d44-88175c603067,"[2021, 2022]",['REG'],2
931f7ae2-4ce4-49e6-a3ad-e24790469fec,[2022],['REG'],1
f4623e57-5443-4ca2-a357-a4b06badfd15,[2021],['REG'],1
643ac9e3-9e95-4611-b5ac-8a5416046ec5,[2021],['REG'],1
e872cdaf-5d04-45c2-bbfe-d673f3fb26ce,[2022],['REG'],1
8121242f-45a6-4632-b8ae-f0846a45016a,"[2021, 2022]",['REG'],2
7721e264-5db8-4af9-b252-65f2d18c454d,[],[],0
a34ec970-f4a1-47a3-98a1-51ff5e92a443,[],[],0
2059d5d3-63ad-4feb-899a-d9c9eabfacd1,[],[],0
2c0b750c-91a2-4e1d-8387-47c4944104e8,[2021],['REG'],1
c978afe7-cf22-45fc-8d0f-da8f867eb5ee,"[2021, 2022]",['REG'],2
03d77214-5780-4715-8df2-13de3af5ea2d,"[2021, 2022]",['REG'],2
288519dc-eae8-4daf-afa4-c86322b7460e,"[2021, 2022]",['REG'],2
dbf9e1f5-7573-4c24-992a-04ea080c61e1,[],[],0
b9d4ce1b-94dc-4bec-8d62-70a86d9c523e,"[2021, 2022]",['REG'],2
b5310b38-a378-464f-b344-928adee0ed00,"[2021, 2022]",['REG'],2
28a2e698-9f33-4d4d-9a5d-9bea66ee42a1,"[2021, 2022]",['REG'],2
7b579585-9c2d-4dda-ac73-846858537b0f,[],[],0
ea162a49-c774-4ace-b629-8eaf2e889ddb,[2021],['REG'],1
ee768486-b1ab-4ce2-b00d-79a960c3b57f,[],[],0
460b7264-b98f-483e-b841-59a18c2e4d67,"[2021, 2022]",['REG'],2
298852ca-299d-4cb9-a9e5-6ac909582f78,"[2021, 2022]",['REG'],2
28b555ef-3b7d-46e9-b291-643a639086e7,[2021],['REG'],1
9484b30a-4e6e-4307-8b42-12fa141dee17,[],[],0
657f2b36-208f-4bbe-a64a-c6cf6a76be72,[],[],0
4341ebe1-0e2e-4452-839c-6a47b094b9ec,[2022],['REG'],1
53e011ee-504f-473e-bb26-bfe34533ca10,[2021],['REG'],1
f25e7200-33a3-46b4-a38a-1b703bd4f813,[2021],['REG'],1
27db7dbb-6aad-44df-a3f4-7e1c21c2f256,[],[],0
3c721dcc-8d35-494a-aa85-b696c0ecda48,[],[],0
cbb21aed-9716-44a2-b0e4-54ce09333b94,[2021],['REG'],1
3e512d9e-ff9c-4f23-a4fd-a88128ee3af2,"[2021, 2022]",['REG'],2
c14eba17-879a-461e-9413-bf71a378de6e,"[2021, 2022]",['REG'],2
db74c5dd-08bd-41a5-99ba-328e9b18aeb5,"[2021, 2022]",['REG'],2
a7e0ef8d-25c0-4865-b8f1-044f1d6528ff,[],[],0
48a26195-2be6-4c2d-ba55-81c8126e9774,"[2021, 2022]",['REG'],2
18894195-958c-4ebe-963e-e503c7fe15ba,[2021],['REG'],1
8ec91366-faea-4196-bbfd-b8fab7434795,"[2021, 2022]",['REG'],2
047d0b63-4142-46e9-8f04-a61622ae2375,"[2021, 2022]",['REG'],2
a18805c2-d746-4d4b-be83-5b96c3bdf6af,"[2021, 2022]",['REG'],2
312f21c9-a061-43e2-9a22-65199131068e,"[2021, 2022]",['REG'],2
7ca4beac-bbd6-454f-b820-4e8442a3e1e5,"[2021, 2022]",['REG'],2
4bce90d5-d5ef-4fe3-b6ce-c974a3d44bdc,[],[],0
49962b13-0afc-43f5-a3e2-7e37b7736260,"[2021, 2022]",['REG'],2
6a93a3fd-d10c-4594-a4b5-873fa13f6d99,"[2021, 2022]",['REG'],2
4589f8d1-66cd-4d57-a5b5-c7d130a0b43d,[2022],['REG'],1
396ffb80-2326-4c64-850f-84bb93ae15cf,[],[],0
6687bacd-1bd8-4f76-acdd-b4beac0bf402,"[2021, 2022]",['REG'],2
db42a3d8-e493-4f0e-aa9f-149397877fea,[2021],['REG'],1
c1bb78ed-4ce7-4e8c-b30c-06f8148d550a,"[2021, 2022]",['REG'],2
31baa84f-c759-4f92-8e1f-a92305ade3d6,"[2021, 2022]",['REG'],2
72a6489b-ad35-4f06-8a4f-a68ea1052f7b,"[2021, 2022]",['REG'],2
a61a1458-1481-4474-8c30-bf4c3430050d,[2022],['REG'],1
c21994c6-ce10-4595-b695-2a16f8154f9e,[2021],['REG'],1
def4d45e-f04c-492d-85ea-cda0de29fe55,[],[],0
469a1340-4263-4897-b1d5-caabc6340904,[],[],0
ea162a49-c774-4ace-b629-8eaf2e889ddb,[2021],['REG'],1
cbb21aed-9716-44a2-b0e4-54ce09333b94,[2021],['REG'],1
358fb074-ac1b-45a6-bf54-46c30534786e,[2022],['REG'],1
91f28591-5a6b-4a84-ba9d-6ccaaabed775,[2022],['REG'],1
5e86a9c3-b4d0-4fe1-a551-acd83e5d60eb,"[2021, 2022]",['REG'],2
b8a77045-a325-4ac1-ad9c-d065ec1f41a4,"[2021, 2022]",['REG'],2
9daa541c-53f6-47ac-ab09-c94f0dbda29b,[],[],0
9cfad453-b323-43dc-a066-6cd0a21745ad,"[2021, 2022]",['REG'],2
9d40276d-4d93-45f4-abb6-573e3ce0c2cd,"[2021, 2022]",['REG'],2
2226ff79-37ff-4b63-baeb-13df74890454,[2021],['REG'],1
2ff9979f-4ca6-44b8-946e-70cbd992410c,"[2021, 2022]",['REG'],2
0fbb8fd5-9b9c-48a2-a355-18aba7b5d9d5,"[2021, 2022]",['REG'],2
0d187d04-4cd9-44b3-9a29-408fac5b011e,[],[],0
ad354ebb-88e5-46e4-ad79-f7188ee1f6c2,"[2021, 2022]",['REG'],2
426357dc-340b-4d89-8e3b-7d6b4022b460,"[2021, 2022]",['REG'],2
cfc1e41b-74ab-45ee-8132-aaf9ca7f8163,"[2021, 2022]",['REG'],2
52cd8137-c791-4569-ad70-433e25d34882,"[2021, 2022]",['REG'],2
47cd6421-0ce1-431e-9b9c-a8d9bfd0eb04,"[2021, 2022]",['REG'],2
b79b88e1-35ef-4947-8a61-f6ec631a1e15,"[2021, 2022]",['REG'],2
24059ab8-3407-4d10-8fe2-e1142dfb7381,[],[],0
604571ce-5be8-4938-b8fb-945ff8d15f8d,"[2021, 2022]",['REG'],2
5e5099d1-4a58-43f2-8d03-f2ae5dd49337,"[2021, 2022]",['REG'],2
478e5e20-5d59-402f-a901-b8e78f3e9508,"[2021, 2022]",['REG'],2
85e8f802-bcbe-434b-a833-4b20adefd78e,[],[],0
77738c7a-6475-48a7-b31a-e824da419e8c,[],[],0
597ebfd1-47bc-46ce-8788-af3645ac41b9,[2021],['REG'],1
14dee36c-97c6-4668-8f4e-2833967e6ada,"[2021, 2022]",['REG'],2
ae8df356-5e57-43e7-be4d-5ec7663312bd,[2021],['REG'],1
a4a75d83-54b5-4dca-913e-44ab04288446,"[2021, 2022]",['REG'],2
2ed5daf8-85ff-4f2f-b4a7-c02de13ac69b,[2021],['REG'],1
3a2b38a1-23da-4af8-8c1a-e52694c2416a,[2022],['REG'],1
9c300422-b8e4-413e-bbb3-b33ad7509caa,[],[],0
c163241b-b087-4527-8515-bd853984cc16,[2021],['REG'],1
54cf6e06-9172-44b8-8d3b-ea1b6926553d,"[2021, 2022]",['REG'],2
44231f84-c69d-440d-9287-e210d4ce1672,"[2021, 2022]",['REG'],2
0036a1fa-ff9a-44a5-8061-68b828ee2b1e,"[2021, 2022]",['REG'],2
0d9274b1-878c-44e3-8284-2c1f321d148b,"[2021, 2022]",['REG'],2
5382cf43-3a79-4a5a-a7fd-153906fe65dd,"[2021, 2022]",['REG'],2
1b31afe2-7fb7-42d1-8eef-003c5eb619c2,[],[],0
78df2636-a9fb-4a23-a29f-9c176d93123b,[2021],['REG'],1
66156be8-6202-40bd-bdc2-014a46bee28f,"[2021, 2022]",['REG'],2
5b22ae60-ca29-4cd8-b618-cce7b9766b0e,"[2021, 2022]",['REG'],2
ef98a67f-6d45-45af-be21-23fc07eb3f17,[],[],0
38a9b2cc-008e-406b-ad5a-87e0e54f93b7,"[2021, 2022]",['REG'],2
b6dde96e-3748-4cbe-86d2-798d5dffb3c0,"[2021, 2022]",['REG'],2
ae849a76-4b0f-49de-95c0-726bee5a5f20,[],[],0
7d27ec3b-1e31-4b0f-abcf-e12039a0e27b,"[2021, 2022]",['REG'],2
7f11cfe9-30d3-492a-9033-08cf2324a73e,"[2021, 2022]",['REG'],2
fe9b0c91-5964-4681-8f1b-e76b5d912b23,[2021],['REG'],1
4bf6de08-a2ab-4091-b81c-1762dc42f464,[2021],['REG'],1
82c98130-ca75-4fad-be40-59133af1027e,[],[],0
badef3c4-e77e-4444-ac80-95d71332e974,[],[],0
a465418b-0933-40b4-8f01-253d046872e1,"[2021, 2022]",['REG'],2
dc929037-1cbf-4a60-a4d8-59636641ae88,[],[],0
474b716b-2dc2-4a2d-ade1-7b3b061b88da,"[2021, 2022]",['REG'],2
18d35316-9f40-408c-abcc-ab49e06ef8e8,"[2021, 2022]",['REG'],2
339eff07-4d8e-42c6-9a47-900e94b13654,[2022],['REG'],1
48341095-ae5a-4d61-bcc8-1b0ceed870b2,"[2021, 2022]",['REG'],2
dbf09e15-1cd8-434e-acda-9527735ef4d6,"[2021, 2022]",['REG'],2
22038780-8c50-4211-a99e-656d983e5207,"[2021, 2022]",['REG'],2
06255060-3d3d-44f6-a776-2aab8e57584a,"[2021, 2022]",['REG'],2
a2c6a907-282f-4172-9d60-42d03987da0e,"[2021, 2022]",['REG'],2
1ad3d938-c2af-4567-b968-95dd79427fa5,[2022],['REG'],1
1c82e36d-8975-4778-9d49-d872d2f3f1be,"[2021, 2022]",['REG'],2
b35d5612-2aaf-4666-afc6-4076be5d00de,[2021],['REG'],1
66653afb-437d-44fb-ab1b-78457d58ea10,[],[],0
8bfafad0-c7ac-4eca-8bba-60cf72180545,"[2021, 2022]",['REG'],2
a6d12593-86ca-485f-b775-2abb14eb6d99,[2022],['REG'],1
7969b2b1-b7a1-44d9-a97c-fb840385f0db,[],[],0
5d31ffce-5a7c-41de-97ce-304361028a3e,[],[],0
39d205a6-5a8e-4656-9565-87a8e95ee411,[2022],['REG'],1
e18e9d0a-97b9-470d-b0a6-0c401ae0e0a0,"[2021, 2022]",['REG'],2
1c19138b-1769-4418-b481-af76751739f0,[],[],0
036f914a-aad0-4ff1-9771-54f9e963d1b8,[2021],['REG'],1
fe215630-2dc5-4573-95cc-c1b14abbbbcd,"[2021, 2022]",['REG'],2
bbeecf0c-62c6-4211-991d-2afaf2403623,"[2021, 2022]",['REG'],2
aedb3cc5-6b48-456a-aa61-aa002905b507,[2021],['REG'],1
08fd692d-bce8-4f56-9add-77efc68637e8,"[2021, 2022]",['REG'],2
9bcd5cff-4a1c-4454-89b6-a5899b0c6bcc,"[2021, 2022]",['REG'],2
169083b9-0653-44c8-ac69-bc5360a468c6,[],[],0
65281655-5409-4943-9013-ac2ad45374ea,[2022],['REG'],1
91ef3b61-97a2-4b07-981a-c4228713fd1f,[2021],['REG'],1
870310f0-9480-453a-8b33-a62f283c5eda,"[2021, 2022]",['REG'],2
1db0df17-b3d5-4ddb-98d0-8f86239347bf,"[2021, 2022]",['REG'],2
c5e899f1-36b5-4fde-8e58-8c572ab4ffe6,[],[],0
c62d543e-e6fe-4154-9989-7c6857af1594,[],[],0
ea8826b8-1f76-4eab-b61e-ffcb176880f3,"[2021, 2022]",['REG'],2
51551f58-fc52-4403-abe5-4f5614804312,[2022],['REG'],1
670590da-3ba3-439e-93e1-a8a85061bea4,[],[],0
5054a7a7-7fc2-40fa-867e-486c3ff6de03,"[2021, 2022]",['REG'],2
9dbc15ee-deec-4c8c-86e9-71396ff80ef8,[2021],['REG'],1
6e468041-8174-4161-8c1d-8ac620e0cbb0,[2022],['REG'],1
4d12e8ed-8ef5-45a7-a6a8-39f3b49a1ae1,[2021],['REG'],1
a36464a9-206a-44d5-90a7-8c24e348f960,[2021],['REG'],1
763a755f-17b4-4f76-a36f-21f9fb6a6d44,[2021],['REG'],1
ef58422e-c7df-4432-8497-0cbb31e90c32,[2022],['REG'],1
eb240621-3b1b-4864-851b-3eda6b484a2b,[],[],0
ddc8399b-1595-4fc3-a715-d85ce10c71c8,[],[],0
78dc76b4-a810-4e4a-9418-5cf3fa03582f,[2022],['REG'],1
c258dbfb-74dc-4222-a07b-f906370e945f,[2022],['REG'],1
417c9fe2-15ee-48b7-9d8b-a151146fff42,"[2021, 2022]",['REG'],2
74cddaf3-0435-4adb-83fe-d44ae35e7e4b,[2021],['REG'],1
59c707c2-fc69-4ed5-aa33-d446709dad9f,[],[],0
9e0b879c-8be6-445e-a437-a3bf18130b9c,[2022],['REG'],1
fd9448f0-99a2-4169-addf-235e14acf9f9,"[2021, 2022]",['REG'],2
8426ab40-888d-4f89-976c-cd9e23717653,"[2021, 2022]",['REG'],2
d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,"[2021, 2022]",['REG'],2
9714d00f-c8a5-4def-bc17-40fb04cca793,[2022],['REG'],1
3f7e2350-e208-4791-98c2-684b53bb5a9a,"[2021, 2022]",['REG'],2
f8a7e4c7-d60e-4751-9203-30a772dd9272,"[2021, 2022]",['REG'],2
6b3a8820-815b-4a0a-9bc7-aede02d8d4ba,[2021],['REG'],1
2d2017ed-9196-434e-9fb4-9bb904bda4ab,"[2021, 2022]",['REG'],2
ee06e9d2-98bf-487d-96a5-4954c25b75ef,"[2021, 2022]",['REG'],2
fea7b92a-0124-4775-8747-e4828f0dab8b,"[2021, 2022]",['REG'],2
111cb5fa-fb56-47d5-8618-ce3ab6da67f8,[],[],0
440b769d-2b8b-477f-80d7-cb21d83c0d52,"[2021, 2022]",['REG'],2
1233bcf7-d653-4a86-b10a-86e3da52bdf0,"[2021, 2022]",['REG'],2
04856926-1edc-4375-a147-246c4d66b6bb,[],[],0
56c796d6-74d3-4881-9166-7f528e2b67f6,[2022],['REG'],1
53f2fa48-e61b-49fb-843d-8a3e872257eb,"[2021, 2022]",['REG'],2
00fb2704-aa25-4ef7-8972-cde454810810,[2022],['REG'],1
bbfffb60-71b7-4288-8419-dfd5639bc016,[],[],0
194a9cc3-1dce-4c9a-96dd-a2f2505f5fe8,[],[],0
8cee3c73-f765-4000-882d-0c6d0b8acbe3,[2021],['REG'],1
c782137a-e406-400e-9188-828b79f39ce9,[],[],0
ad839807-afa4-46c7-bbab-b6220fb0c63e,[],[],0
9dbc15ee-deec-4c8c-86e9-71396ff80ef8,[2021],['REG'],1
eb240621-3b1b-4864-851b-3eda6b484a2b,[],[],0
b736d95c-8474-48b2-9000-24ce926eace3,"[2021, 2022]",['REG'],2
5fb038ef-a3bf-4f52-afce-4f5bd074bb88,[2021],['REG'],1
f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,"[2021, 2022]",['REG'],2
08ecec6d-cf9d-4780-8c73-03fe03bc0fdf,[2021],['REG'],1
a519659f-7cc0-40ee-8c49-1bb0b9ca5b13,[2021],['REG'],1
e140d6c7-351e-4937-84cd-66af4b8d617d,[2022],['REG'],1
d64b602e-45f2-4ba9-878b-0a4f7210ec77,"[2021, 2022]",['REG'],2
5a854508-5f41-4009-8986-a162224c511d,[2021],['REG'],1
8f7caaba-426f-4bee-be51-9625718d51f3,[2021],['REG'],1
7cb0e40c-85bf-4fb6-905e-37604cabc151,"[2021, 2022]",['REG'],2
f4aa6685-cedf-44e8-8f47-0104ac4987e1,[],[],0
7a104c6b-0209-4f75-a587-32f017045d52,[2021],['REG'],1
5fe45e9e-7401-4896-8883-5f969361dbb7,[2021],['REG'],1
a53b857f-2454-445a-8f71-aabbfe5b49f7,[2022],['REG'],1
0142e359-7148-44e7-a48b-740c8c8dd9d7,[2021],['REG'],1
e7373530-b566-4f36-b0de-0510b6d94e0e,[2022],['REG'],1
1777eacb-6918-48fb-8870-3c522d7824a5,[2021],['REG'],1
d0c7135a-1aea-40cb-ba20-df656de71749,"[2021, 2022]",['REG'],2
c2ad9bcf-7920-46ce-a124-dc21e98ca72d,"[2021, 2022]",['REG'],2
e310657c-a874-4e45-bdd4-5ff8839b56cc,[],[],0
1873b795-88a9-47b2-b63d-044f6be48fbd,[2021],['REG'],1
d1340a44-b873-425e-a1c6-2545a0ef8398,[],[],0
fda9e870-e97c-4df9-895a-0ec981cdd820,[2021],['REG'],1
eef64529-e381-43d1-a72b-8dcde914fee9,[],[],0
47e00cc4-53ca-453b-993a-0f58279e2a94,[2021],['REG'],1
68a8c4ea-1d77-4a42-bea4-dbe9a162332a,[2022],['REG'],1
dedab3b9-91f2-402d-a949-9aa5d960d9b4,[2021],['REG'],1
bf9ad0fd-0cb8-4360-8970-5f1b5cf3fa8d,"[2021, 2022]",['REG'],2
4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,[2021],['REG'],1
674b6d37-16d4-4851-81c2-b279754b9b82,[],[],0
0fbb8fd5-9b9c-48a2-a355-18aba7b5d9d5,"[2021, 2022]",['REG'],2
68ed2fac-e117-48e1-ac43-314098f600ea,[],[],0
0d187d04-4cd9-44b3-9a29-408fac5b011e,[],[],0
5536a7c6-d5f6-4957-9b69-1e64ff67b643,"[2021, 2022]",['REG'],2
e433e865-deb1-4736-b0da-a7f50e7a67ff,[2021],['REG'],1
9164ad74-ca2a-497a-a636-02380f138b61,"[2021, 2022]",['REG'],2
88382494-4529-43d0-a328-b747e9372564,"[2021, 2022]",['REG'],2
c9b1c381-e0ac-4618-9887-ce3e8993b265,"[2021, 2022]",['REG'],2
e558bede-02a3-4e10-993b-39033809c82a,"[2021, 2022]",['REG'],2
b232296c-17ab-4c5c-9f05-8ae1cd275a4e,[],[],0
3a6c2262-7f48-4f0e-996e-3e774e822783,"[2021, 2022]",['REG'],2
0e28ccef-a32c-4fb5-a3d9-50a36bb61d93,[],[],0
45f17314-918c-49bd-a482-adc171859025,"[2021, 2022]",['REG'],2
514fd4aa-5384-4bc7-a670-367a426ca235,"[2021, 2022]",['REG'],2
24052c17-95a8-4905-9ecf-5e8ef4ceccc4,[2021],['REG'],1
ad354ebb-88e5-46e4-ad79-f7188ee1f6c2,"[2021, 2022]",['REG'],2
3f64e9a6-6e1e-499b-aec8-764c99f634b2,[],[],0
c68679e2-2631-43b4-96b2-4287d6a0c45d,[],[],0
2ef47392-9f85-47e7-a844-b5d97cf412c9,"[2021, 2022]",['REG'],2
8834061f-7541-4ed3-9802-cc60c4435add,[],[],0
d5828a39-cab6-4197-88e9-75094726636f,[],[],0
426357dc-340b-4d89-8e3b-7d6b4022b460,"[2021, 2022]",['REG'],2
a389d2ef-29f9-4600-ba48-6cc6315b2b30,[2021],['REG'],1
6a45cd75-c6ef-42ac-9a67-dd0fdb21ade7,[],[],0
22973df1-49a2-4506-bfce-3368737981f8,"[2021, 2022]",['REG'],2
